Calories,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Sugars,Sugar Alcohol,Protein,Vitamin A,Vitamin C,Calcium,Iron,class
25.0,0,0.0,0.0,0.0,0.0,0,190.0,6.0,0.0,6.0,0,0.0,0,0,0,0,0
10.0,0,0.0,0.0,0.0,0.0,0,5.0,2.0,0.0,1.0,0,0.0,0,100,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,10.0,2.0,0.0,1.0,0,0.0,0,100,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,5.0,1.0,0.0,0.0,0,0.0,0,100,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,5.0,2.0,0.0,1.0,0,0.0,0,100,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,100,0,0,1
15.0,0,0.0,0.0,0.0,0.0,0,35.0,3.0,0.0,3.0,0,0.0,0,0,0,0,1
15.0,0,0.0,0.0,0.0,0.0,0,35.0,3.0,0.0,3.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,35.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,5.0,1.0,0.0,0.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,10.0,1.0,0.0,0.0,0,0.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,10.0,2.0,0.0,2.0,0,0.0,0,0,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0,0.0,0,120,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,120,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,100,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,10,120,4,0,1
0.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0,0.0,0,100,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0,0.0,10,100,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0,0.0,0,100,0,0,1
0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0,0.0,10,100,4,0,1
4.0,0,0.0,0.0,0.0,0.0,0,11.0,1.0,0.0,0.0,0,0.0,0,0,0,0,1
4.0,0,0.0,0.0,0.0,0.0,0,7.0,1.0,0.0,0.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
134.0,1,0.0,0.0,0.5,0.0,0,312.0,28.5,4.0,5.0,0,6.0,0,0,0,0,0
150.0,4,0.0,0.0,0.0,0.0,1,305.0,25.0,0.0,0.0,0,6.0,0,0,5,8,0
140.0,4,1.0,1.0,1.5,0.0,0,460.0,23.0,5.0,2.0,0,5.0,0,0,10,6,0
110.0,3,0.5,0.0,1.0,0.0,0,330.0,18.0,11.0,0.0,0,5.0,0,0,8,4,0
45.0,0,0.0,0.0,0.0,0.0,0,120.0,9.0,2.0,1.0,0,3.0,0,0,2,4,0
100.0,1,0.0,0.0,0.0,0.0,0,180.0,19.0,2.0,4.0,0,4.0,0,0,4,6,0
80.0,2,0.5,0.0,0.0,0.0,0,140.0,15.0,0.0,2.0,0,2.0,0,0,4,4,0
100.0,2,0.5,0.0,0.0,0.0,5,130.0,18.0,1.0,8.0,0,3.0,0,0,0,4,0
170.0,2,0.0,0.0,1.0,0.0,0,340.0,35.0,4.0,0.5,0,6.0,0,0,0,0,0
110.0,2,0.0,0.0,0.0,0.0,0,210.0,20.0,3.0,3.0,0,4.0,0,0,4,6,0
110.0,2,0.5,0.0,0.0,0.0,0,170.0,20.0,3.0,4.0,0,4.0,0,0,4,6,0
90.0,1,0.0,0.0,0.0,0.0,0,190.0,17.0,0.0,1.0,0,3.0,0,0,4,4,0
130.0,2,0.0,0.0,0.0,0.0,0,460.0,25.0,2.0,1.0,0,4.0,0,0,6,6,0
140.0,2,0.5,0.0,0.0,0.0,0,210.0,26.0,3.0,4.0,0,6.0,0,0,2,8,0
100.0,1,0.0,0.0,0.0,0.0,0,180.0,20.0,3.0,3.0,0,4.0,0,0,10,8,0
130.0,2,1.0,0.0,0.0,0.0,0,250.0,23.0,3.0,2.0,0,6.0,0,0,4,6,0
120.0,2,0.5,0.0,0.0,0.0,0,180.0,22.0,2.0,3.0,0,4.0,0,0,2,6,0
90.0,1,0.0,0.0,0.0,0.0,0,10.0,18.0,3.0,2.0,0,2.0,0,0,0,0,0
150.0,4,1.5,0.0,0.0,0.0,0,440.0,25.0,1.0,1.0,0,4.0,0,0,0,0,0
120.0,2,0.0,0.0,0.0,0.0,0,180.0,21.0,3.0,3.0,0,4.0,0,0,2,6,0
80.0,1,0.0,0.0,0.0,0.0,0,190.0,15.0,1.0,1.0,0,3.0,0,0,2,6,0
80.0,2,0.0,0.0,0.0,0.0,0,110.0,15.0,0.0,4.0,0,2.0,0,0,2,4,0
60.0,2,0.0,0.0,0.0,0.0,0,150.0,8.0,3.0,0.0,0,5.0,0,0,10,4,0
60.0,2,0.0,0.0,0.0,0.0,0,170.0,8.0,3.0,0.0,0,5.0,0,0,10,4,0
110.0,2,0.0,0.0,0.0,0.0,0,180.0,20.0,3.0,3.0,0,4.0,0,0,4,6,0
120.0,2,0.5,0.0,0.0,0.0,0,180.0,20.0,3.0,3.0,0,4.0,0,0,4,6,0
110.0,2,0.5,0.0,0.0,0.0,0,150.0,20.0,3.0,4.0,0,4.0,0,0,4,6,0
130.0,2,0.5,0.0,0.0,0.0,0,170.0,25.0,1.0,1.0,0,5.0,0,0,0,10,0
110.0,1,0.0,0.0,0.0,0.0,0,200.0,22.0,1.0,4.0,0,4.0,0,0,2,6,0
120.0,2,0.0,0.0,0.0,0.0,0,200.0,20.0,3.0,3.0,0,4.0,0,0,4,4,0
120.0,2,0.0,0.0,0.0,0.0,0,190.0,18.0,2.0,3.0,0,6.0,0,0,4,4,0
130.0,2,0.5,0.0,0.0,0.0,0,230.0,22.0,2.0,3.0,0,6.0,0,0,4,4,0
80.0,1,0.0,0.0,0.0,0.0,0,170.0,16.0,1.0,0.0,0,3.0,0,0,2,4,0
80.0,1,0.0,0.0,0.0,0.0,0,170.0,15.0,2.0,1.0,0,3.0,0,0,2,4,0
80.0,1,0.0,0.0,0.0,0.0,0,180.0,14.0,1.0,0.0,0,3.0,0,0,2,4,0
110.0,2,0.0,0.0,0.0,0.0,0,230.0,19.0,3.0,3.0,0,5.0,0,0,15,8,0
100.0,2,0.0,0.0,0.0,0.0,0,250.0,19.0,2.0,4.0,0,4.0,0,0,15,8,0
100.0,2,0.0,0.0,0.0,0.0,0,230.0,19.0,2.0,3.0,0,4.0,0,0,10,8,0
100.0,2,0.0,0.0,0.0,0.0,0,210.0,18.0,2.0,3.0,0,5.0,0,0,15,8,0
110.0,2,0.0,0.0,0.0,0.0,0,250.0,19.0,1.0,3.0,0,4.0,0,0,15,8,0
100.0,2,0.0,0.0,0.0,0.0,0,200.0,19.0,2.0,3.0,0,4.0,0,0,10,8,0
100.0,2,0.0,0.0,0.0,0.0,0,190.0,18.0,2.0,3.0,0,4.0,0,0,15,8,0
100.0,2,0.0,0.0,0.0,0.0,0,220.0,18.0,1.0,3.0,0,4.0,0,0,15,8,0
70.0,0,0.0,0.0,0.0,0.0,0,140.0,15.0,0.0,2.0,0,3.0,0,0,2,2,0
160.0,1,0.0,0.0,0.0,0.0,0,310.0,34.0,1.0,4.0,0,6.0,0,0,6,8,0
160.0,1,0.0,0.0,0.0,0.0,0,300.0,33.0,1.0,3.0,0,6.0,0,0,6,8,0
160.0,1,0.0,0.0,0.0,0.0,0,300.0,33.0,1.0,3.0,0,6.0,0,0,6,6,0
160.0,1,0.0,0.0,0.0,0.0,0,320.0,33.0,1.0,3.0,0,6.0,0,0,6,8,0
100.0,1,0.0,0.0,0.0,0.0,0,210.0,22.0,0.0,4.0,0,3.0,0,0,4,6,0
90.0,1,0.0,0.0,0.0,0.0,0,240.0,18.0,4.0,1.0,0,5.0,0,0,6,6,0
80.0,1,0.0,0.0,0.0,0.0,0,10.0,16.0,2.0,2.0,0,2.0,0,0,0,0,0
165.0,1,0.0,0.0,0.0,0.0,0,322.0,33.0,1.0,1.0,0,5.0,0,0,0,0,0
77.0,1,0.0,0.0,0.0,0.0,0,150.0,16.0,0.0,0.0,0,2.0,0,0,0,0,0
74.0,1,0.0,0.0,0.0,0.0,0,149.0,15.0,2.0,0.0,0,3.0,0,0,0,0,0
200.0,5,1.0,0.0,0.0,0.0,0,560.0,31.0,21.0,0.0,0,8.0,0,0,0,0,0
80.0,2,0.0,0.0,0.0,0.0,0,240.0,12.0,8.0,0.0,0,3.0,0,0,0,0,0
180.0,4,1.5,0.0,0.0,0.0,0,490.0,31.0,3.0,2.0,0,5.0,0,0,0,0,0
130.0,2,0.0,0.0,0.0,0.0,0,330.0,25.0,3.0,2.0,0,4.0,0,0,0,0,0
170.0,4,1.5,0.0,0.0,0.0,0,330.0,28.0,1.0,1.0,0,6.0,0,0,8,10,0
100.0,2,0.0,1.0,1.0,0.0,0,170.0,24.0,8.0,0.0,0,6.0,0,0,10,6,0
100.0,0,0.0,0.0,0.0,0.0,0,220.0,24.0,5.0,0.0,0,4.0,0,0,8,6,0
50.0,2,0.0,0.0,0.0,0.0,0,100.0,15.0,0.0,5.0,0,2.0,0,0,0,4,0
100.0,2,0.0,0.0,0.0,0.0,0,140.0,18.0,3.0,5.0,0,4.0,0,0,2,8,0
100.0,2,0.0,0.0,0.0,0.0,0,150.0,18.0,2.0,5.0,0,4.0,0,0,2,8,0
110.0,2,0.0,0.0,0.0,0.0,0,180.0,20.0,3.0,3.0,0,4.0,0,0,2,6,0
110.0,2,0.5,0.0,0.0,0.0,0,200.0,20.0,4.0,4.0,0,4.0,0,0,4,6,0
110.0,2,0.5,0.0,0.0,0.0,0,170.0,20.0,3.0,3.0,0,4.0,0,0,4,6,0
110.0,2,0.5,0.0,0.0,0.0,0,170.0,20.0,3.0,4.0,0,4.0,0,0,4,6,0
110.0,2,0.5,0.0,0.0,0.0,0,170.0,20.0,3.0,4.0,0,4.0,0,0,4,6,0
140.0,1,0.0,0.0,0.0,0.0,0,230.0,27.0,2.0,2.0,0,5.0,0,0,10,8,0
140.0,1,0.5,0.0,0.0,0.0,0,250.0,28.0,2.0,3.0,0,6.0,0,0,15,8,0
220.0,3,0.0,0.0,0.0,0.0,0,320.0,37.0,5.0,6.0,0,9.0,0,0,20,10,0
200.0,2,0.0,0.0,0.0,0.0,0,430.0,40.0,3.0,4.0,0,7.0,0,0,20,10,0
190.0,3,0.0,0.0,0.0,0.0,0,340.0,38.0,5.0,6.0,0,9.0,0,0,20,10,0
210.0,2,0.0,0.0,1.0,0.0,0,380.0,40.0,2.0,7.0,0,8.0,0,0,20,10,0
230.0,5,1.0,1.0,0.0,0.0,0,420.0,40.0,2.0,8.0,0,8.0,0,0,20,15,0
220.0,3,1.0,0.0,1.0,0.0,0,400.0,40.0,2.0,7.0,0,9.0,0,0,20,10,0
120.0,2,0.5,0.0,1.0,0.0,0,210.0,20.0,3.0,4.0,0,5.0,0,0,0,0,0
120.0,2,0.5,0.0,0.5,0.0,0,210.0,21.0,3.0,5.0,0,5.0,0,0,2,6,0
110.0,2,0.5,0.0,0.5,0.0,0,210.0,21.0,3.0,4.0,0,5.0,0,0,0,6,0
120.0,2,0.0,0.0,1.0,0.0,0,220.0,22.0,1.0,5.0,0,5.0,0,0,15,6,0
120.0,2,0.0,0.0,0.5,0.0,0,200.0,23.0,1.0,4.0,0,4.0,0,0,6,6,0
120.0,2,0.0,0.0,0.0,0.0,0,230.0,24.0,1.0,5.0,0,4.0,0,0,6,8,0
150.0,2,1.0,0.0,0.5,0.0,0,250.0,28.0,3.0,5.0,0,6.0,0,0,25,5,0
70.0,1,0.0,0.0,0.5,0.0,0,135.0,12.0,2.0,3.0,0,3.0,0,0,10,4,0
150.0,2,0.0,0.0,0.0,0.0,0,570.0,29.0,1.0,4.0,0,4.0,0,0,0,8,0
110.0,2,0.0,0.0,0.5,0.0,0,270.0,22.0,0.0,2.0,0,4.0,0,0,0,6,0
120.0,2,0.5,0.0,0.0,0.0,0,300.0,24.0,0.0,2.0,0,4.0,0,0,0,8,0
160.0,2,0.5,0.0,0.0,0.0,0,470.0,31.0,0.0,4.0,0,5.0,0,0,0,10,0
110.0,2,0.5,0.0,0.0,0.0,0,180.0,21.0,3.0,4.0,0,4.0,0,0,10,4,0
120.0,1,0.0,0.0,0.0,0.0,0,250.0,26.0,6.0,3.0,0,6.0,2,2,8,10,0
130.0,2,0.0,0.0,1.0,0.0,0,380.0,26.0,0.0,3.0,0,4.0,0,0,0,6,0
165.0,1,0.0,0.0,0.0,0.0,0,322.0,33.0,1.0,0.0,0,5.0,0,0,0,0,0
110.0,1,0.0,0.0,0.0,0.0,0,180.0,23.0,1.0,6.0,0,3.0,0,0,8,8,0
70.0,1,0.0,0.0,0.0,0.0,0,170.0,14.0,0.0,1.0,0,3.0,0,0,0,4,0
120.0,2,1.0,0.0,0.0,0.0,0,160.0,21.0,1.0,9.0,0,3.0,0,0,4,6,0
120.0,0,0.0,0.0,0.0,0.0,0,370.0,25.0,1.0,1.0,0,5.0,0,0,10,8,0
230.0,1,0.0,0.0,0.0,0.0,0,360.0,46.0,2.0,2.0,0,8.0,0,0,10,15,0
80.0,2,0.0,0.0,0.0,0.0,0,110.0,15.0,0.0,2.0,0,2.0,0,0,2,2,0
160.0,1,0.0,0.0,0.0,0.0,0,300.0,33.0,2.0,3.0,0,6.0,0,0,6,8,0
100.0,2,0.5,0.5,1.0,0.0,0,115.0,20.0,4.0,3.0,0,5.0,0,0,4,6,0
130.0,5,1.5,0.0,3.5,0.0,0,180.0,18.0,1.0,0.0,0,4.0,2,0,2,2,0
70.0,1,0.0,0.0,0.0,0.0,0,150.0,14.0,0.0,2.0,0,2.0,0,0,15,4,0
60.0,1,0.0,0.0,0.0,0.0,0,135.0,13.0,0.0,2.0,0,2.0,0,0,15,4,0
60.0,1,0.0,0.0,0.0,0.0,0,125.0,12.0,2.0,2.0,0,2.0,0,0,20,6,0
100.0,1,0.0,0.0,0.0,0.0,0,200.0,19.0,0.0,2.0,0,3.0,0,0,15,6,0
130.0,2,0.5,0.0,0.5,0.0,0,300.0,25.0,4.0,4.0,0,6.0,0,0,35,10,0
70.0,1,0.0,0.0,0.0,0.0,0,150.0,13.0,0.0,2.0,0,2.0,0,0,15,4,0
70.0,1,0.0,0.0,0.0,0.0,0,150.0,14.0,0.0,3.0,0,2.0,0,0,2,4,0
80.0,1,0.0,0.0,0.0,0.0,0,260.0,18.0,5.0,3.0,0,4.0,0,0,15,8,0
220.0,5,0.0,2.5,1.5,0.0,0,320.0,38.0,4.0,3.0,0,7.0,0,0,6,10,0
110.0,1,0.0,0.0,0.0,0.0,0,180.0,22.0,3.0,3.0,0,5.0,0,0,4,6,0
180.0,3,0.5,0.0,1.0,0.0,0,400.0,32.0,4.0,5.0,0,7.0,0,0,8,8,0
110.0,2,0.0,0.0,0.0,0.0,0,220.0,20.0,3.0,3.0,0,5.0,0,0,8,6,0
130.0,2,0.0,0.0,0.0,0.0,0,320.0,26.0,4.0,4.0,0,6.0,0,0,15,10,0
80.0,2,0.0,0.0,0.0,0.0,0,240.0,18.0,5.0,4.0,0,5.0,0,0,15,8,0
110.0,2,0.0,0.0,0.0,0.0,0,210.0,21.0,0.0,3.0,0,3.0,0,0,10,6,0
110.0,2,0.0,0.0,0.0,0.0,0,210.0,21.0,0.0,3.0,0,3.0,0,0,10,6,0
110.0,2,0.0,0.0,0.0,0.0,0,220.0,21.0,2.0,4.0,0,4.0,0,0,15,6,0
110.0,2,0.0,0.0,0.0,0.0,0,220.0,21.0,2.0,4.0,0,4.0,0,0,15,6,0
100.0,1,0.0,0.0,0.0,0.0,0,230.0,19.0,3.0,4.0,0,5.0,0,0,20,6,0
100.0,1,0.0,0.0,0.0,0.0,0,220.0,20.0,3.0,5.0,0,5.0,0,0,10,6,0
110.0,2,0.0,0.0,0.0,0.0,0,190.0,19.0,4.0,3.0,0,5.0,0,0,15,10,0
160.0,2,0.0,0.0,0.0,0.0,0,290.0,30.0,1.0,2.0,0,6.0,0,0,10,10,0
180.0,4,0.5,0.0,0.0,0.0,0,300.0,31.0,3.0,4.0,0,7.0,0,0,6,10,0
90.0,1,0.0,0.0,0.0,0.0,0,170.0,19.0,6.0,4.0,0,5.0,0,0,30,8,0
80.0,1,0.0,0.0,0.0,0.0,0,135.0,16.0,1.0,1.0,0,2.0,0,0,4,4,0
140.0,2,0.0,0.0,0.0,0.0,0,220.0,27.0,1.0,3.0,0,4.0,0,0,6,8,0
140.0,2,0.0,0.0,0.0,0.0,0,220.0,27.0,1.0,3.0,0,4.0,0,0,6,8,0
100.0,2,0.0,0.0,0.0,0.0,0,190.0,20.0,4.0,4.0,0,5.0,0,4,25,8,0
130.0,2,0.0,0.0,0.0,0.0,0,250.0,25.0,3.0,5.0,0,6.0,2,0,30,10,0
80.0,1,0.0,0.0,0.0,0.0,0,130.0,17.0,1.0,2.0,0,3.0,0,0,2,6,0
120.0,2,0.0,0.0,0.0,0.0,0,200.0,21.0,2.0,4.0,0,5.0,0,0,4,8,0
120.0,2,0.0,0.0,0.0,0.0,0,200.0,21.0,2.0,4.0,0,5.0,0,0,4,8,0
70.0,1,0.0,0.0,0.0,0.0,0,180.0,14.0,5.0,1.0,0,5.0,0,0,6,4,0
170.0,2,0.0,0.0,1.0,0.0,0,320.0,27.0,5.0,3.0,0,8.0,0,0,4,10,0
110.0,2,0.0,0.0,1.0,0.0,0,160.0,19.0,1.0,3.0,0,5.0,0,0,6,6,0
80.0,1,0.0,0.0,0.0,0.0,0,130.0,14.0,2.0,1.0,0,5.0,0,0,2,4,0
120.0,2,0.0,0.0,0.0,0.0,0,220.0,21.0,2.0,4.0,0,5.0,0,0,2,8,0
70.0,1,0.0,0.0,0.0,0.0,0,140.0,12.0,0.0,1.0,0,3.0,0,0,4,4,0
80.0,1,0.0,0.0,0.0,0.0,0,170.0,16.0,0.0,2.0,0,3.0,0,0,4,4,0
130.0,2,0.0,0.0,0.0,0.0,0,180.0,26.0,1.0,8.0,0,4.0,0,0,6,8,0
80.0,1,0.0,0.0,0.0,0.0,0,160.0,16.0,1.0,1.0,0,2.0,0,0,6,6,0
90.0,1,0.0,0.0,0.5,0.0,0,130.0,17.0,1.0,1.0,0,3.0,0,0,6,6,0
90.0,1,0.0,0.0,0.5,0.0,0,170.0,17.0,0.0,1.0,0,0.0,0,0,4,4,0
160.0,2,0.0,0.0,0.5,0.0,0,280.0,32.0,4.0,6.0,0,6.0,0,0,60,8,0
120.0,1,0.0,0.0,0.0,0.0,0,180.0,23.0,1.0,4.0,0,5.0,0,0,6,6,0
120.0,2,0.0,0.0,0.0,0.0,0,190.0,22.0,1.0,2.0,0,4.0,0,0,4,6,0
70.0,0,0.0,0.0,0.0,0.0,0,170.0,19.0,5.0,2.0,0,4.0,0,0,10,4,0
80.0,1,0.0,0.0,0.0,0.0,0,200.0,19.0,4.0,2.0,0,4.0,0,0,8,4,0
60.0,1,0.0,0.0,0.0,0.0,0,140.0,12.0,1.0,0.0,0,2.0,0,0,2,4,0
70.0,0,0.0,0.0,0.0,0.0,0,170.0,14.0,1.0,0.0,0,3.0,0,0,2,4,0
60.0,1,0.0,0.0,0.0,0.0,0,140.0,13.0,1.0,0.0,0,2.0,0,0,2,4,0
70.0,1,0.0,0.0,0.0,0.0,0,160.0,16.0,6.0,2.0,0,3.0,0,0,10,6,0
140.0,2,0.0,0.0,0.5,0.0,0,210.0,26.0,5.0,4.0,0,6.0,0,0,15,15,0
100.0,2,0.0,0.0,1.0,0.0,0,240.0,18.0,2.0,2.0,0,3.0,8,0,8,8,0
100.0,2,0.0,0.0,2.0,0.0,0,140.0,17.0,3.0,3.0,0,3.0,0,0,15,15,0
90.0,1,0.0,0.0,0.0,0.0,0,140.0,17.0,3.0,2.0,0,4.0,0,0,0,6,0
90.0,1,0.0,0.0,0.0,0.0,0,130.0,17.0,3.0,2.0,0,4.0,0,0,0,6,0
90.0,1,0.0,0.0,0.0,0.0,0,150.0,17.0,3.0,2.0,0,4.0,0,0,0,6,0
80.0,1,0.0,0.0,0.0,0.0,0,170.0,14.0,2.0,2.0,0,3.0,0,0,4,6,0
80.0,1,0.0,0.0,0.0,0.0,0,160.0,15.0,2.0,2.0,0,3.0,0,0,2,8,0
80.0,1,0.0,0.0,0.0,0.0,0,160.0,16.0,2.0,3.0,0,3.0,0,0,2,10,0
85.0,1,0.0,0.0,0.0,0.0,0,160.0,17.0,1.0,2.0,0,3.0,0,0,2,8,0
90.0,1,0.0,0.0,0.0,0.0,0,140.0,18.0,3.0,2.0,0,4.0,0,0,0,4,0
110.0,0,0.0,0.0,0.0,0.0,0,170.0,24.0,6.0,4.0,0,4.0,0,0,2,15,0
120.0,3,0.0,0.0,0.0,0.0,0,180.0,24.0,6.0,2.0,0,5.0,0,0,2,15,0
80.0,1,0.0,0.0,0.0,0.0,0,180.0,19.0,6.0,2.0,0,3.0,0,0,2,10,0
80.0,1,0.0,0.0,0.0,0.0,0,140.0,18.0,6.0,2.0,0,3.0,0,0,2,6,0
90.0,1,0.0,0.0,0.0,0.0,0,190.0,18.0,2.0,1.0,0,3.0,0,0,2,10,0
100.0,1,0.0,0.0,0.0,0.0,0,200.0,20.0,3.0,2.0,0,4.0,0,0,2,10,0
90.0,2,1.0,0.0,0.0,0.0,0,120.0,17.0,2.5,4.0,0,3.0,0,0,0,6,0
90.0,2,0.0,0.0,0.0,0.0,0,125.0,17.0,2.5,6.0,0,3.0,0,0,2,8,0
90.0,2,0.0,0.0,0.0,0.0,0,125.0,18.0,2.5,7.0,0,3.0,0,0,2,6,0
85.0,1,0.0,0.0,0.0,0.0,0,210.0,17.0,2.5,2.0,0,4.0,0,0,2,6,0
95.0,2,0.0,0.0,0.0,0.0,0,200.0,17.0,3.0,2.0,0,4.0,0,0,4,4,0
95.0,1,0.0,0.0,0.0,0.0,0,190.0,18.0,3.0,3.0,0,4.0,0,0,2,2,0
80.0,1,0.2,0.0,0.0,0.0,0,165.0,18.0,6.0,1.0,0,4.0,0,0,10,6,0
80.0,1,0.4,0.0,0.0,0.0,0,180.0,20.0,5.0,2.0,0,4.0,0,0,10,8,0
70.0,1,0.2,0.0,0.0,0.0,0,200.0,18.0,5.0,1.0,0,4.0,0,0,10,8,0
70.0,1,0.4,0.0,0.0,0.0,0,165.0,18.0,6.0,0.0,0,4.0,0,0,10,6,0
110.0,2,0.0,0.0,0.0,0.0,0,180.0,20.0,3.0,3.0,0,5.0,0,0,10,15,0
120.0,0,0.0,0.0,0.0,0.0,0,260.0,25.0,1.0,3.0,0,5.0,0,0,2,15,0
120.0,2,0.0,0.0,0.0,0.0,0,250.0,24.0,3.0,3.0,0,4.0,0,0,10,10,0
95.0,2,0.0,0.0,0.0,0.0,0,180.0,21.0,5.0,2.0,0,4.0,0,0,10,10,0
140.0,2,0.0,0.0,0.0,0.0,0,280.0,27.0,2.0,4.0,0,5.0,0,0,4,15,0
140.0,2,0.0,0.0,0.0,0.0,0,280.0,28.0,1.0,3.0,0,4.0,0,0,4,15,0
140.0,2,0.0,0.0,0.0,0.0,0,250.0,26.0,2.0,3.0,0,5.0,0,0,4,15,0
140.0,2,0.0,0.0,0.0,0.0,0,280.0,27.0,1.0,3.0,0,4.0,0,0,4,15,0
80.0,2,0.0,0.0,0.0,0.0,0,160.0,16.0,1.0,1.0,0,3.0,0,0,2,8,0
130.0,2,0.0,0.0,0.0,0.0,0,230.0,26.0,2.0,3.0,0,6.0,0,0,6,10,0
140.0,2,0.0,0.0,0.0,0.0,0,250.0,28.0,1.0,3.0,0,4.0,0,0,4,10,0
130.0,2,0.0,0.0,0.0,0.0,0,310.0,25.0,1.0,3.0,0,4.0,0,0,4,15,0
100.0,1,0.0,0.0,0.0,0.0,0,210.0,19.0,1.0,2.0,0,3.0,0,0,2,6,0
120.0,2,0.0,0.0,0.0,0.0,0,290.0,23.0,2.0,2.0,0,5.0,0,0,4,15,0
100.0,1,0.0,0.0,0.0,0.0,0,230.0,20.0,3.0,1.0,0,5.0,0,0,6,10,0
100.0,1,0.0,0.0,0.0,0.0,0,230.0,20.0,3.0,1.0,0,5.0,0,0,6,15,0
110.0,1,0.0,0.0,0.0,0.0,0,190.0,23.0,3.0,5.0,0,4.0,0,0,4,2,0
70.0,1,0.0,0.0,0.0,0.0,0,120.0,14.0,1.0,2.0,0,2.0,0,0,0,6,0
100.0,1,0.0,0.0,0.0,0.0,0,170.0,25.0,8.0,3.0,0,6.0,0,0,6,20,0
60.0,1,0.0,0.0,0.0,0.0,0,140.0,12.0,1.0,1.0,0,3.0,0,0,0,4,0
110.0,1,0.0,0.0,0.0,0.0,0,210.0,26.0,7.0,2.0,0,6.0,0,0,10,35,0
70.0,1,0.0,0.0,0.5,0.0,0,105.0,14.0,1.0,2.0,0,3.0,0,0,0,4,0
50.0,1,0.0,0.0,0.0,0.0,0,135.0,13.0,5.0,1.0,0,3.0,0,0,0,6,0
70.0,2,0.0,0.0,1.0,0.0,0,115.0,12.0,2.0,2.0,0,4.0,0,0,0,4,0
100.0,1,0.0,0.0,0.0,0.0,0,180.0,21.0,4.0,3.0,0,4.0,0,0,4,6,0
100.0,1,0.0,0.0,0.5,0.0,0,180.0,20.0,5.0,3.0,0,5.0,0,0,4,6,0
150.0,1,0.5,0.0,0.0,0.0,0,220.0,31.0,1.0,8.0,0,5.0,0,0,6,15,0
140.0,2,0.0,0.0,0.0,0.0,0,260.0,28.0,1.0,3.0,0,5.0,0,0,8,15,0
140.0,1,0.0,0.0,0.0,0.0,0,270.0,29.0,1.0,2.0,0,5.0,0,0,6,15,0
110.0,1,0.0,0.0,0.0,0.0,0,220.0,22.0,1.0,1.0,0,4.0,0,0,6,10,0
110.0,1,0.0,0.0,0.0,0.0,0,220.0,23.0,1.0,1.0,0,4.0,0,0,6,2,0
240.0,6,0.5,0.0,0.0,0.0,0,410.0,41.0,1.0,6.0,0,7.0,0,0,8,15,0
